apontamento_id,projeto_id,analista_id,data,horas,atividade
APT000931,PRJ0012,ANL005,06/15/2026,4,Reunião com cliente
APT001456,PRJ0017,ANL010,02/17/2025,5,Coleta
APT000179,PRJ0004,ANL023,2024-04-22,4,Reunião com cliente
APT007491,PRJ0106,ANL003,2026-04-10,7.5,Coleta
APT001268,PRJ0014,ANL020,2024-09-26,4.5,Coleta
APT007051,PRJ0101,ANL024,2026-05-20,7,TESTES
APT003056,PRJ0039,ANL013,2025-02-07,4,Testes
APT004071,PRJ0052,ANL004,2026-03-18,4,Testes
APT007253,PRJ0103,ANL011,2025-02-12,7,Documentação
APT003677,PRJ0046,ANL022,2024-02-19,6,Documentação
APT005957,PRJ0081,ANL005,05/12/2026,4,ETL
APT003067,PRJ0039,ANL007,2024-12-16,4,Reunião com cliente
APT000339,PRJ0006,ANL002,2025-04-11,4,Dashboard
APT001952,PRJ0025,ANL022,06-fev-2025,5,Reunião com cliente
APT005570,PRJ0079,ANL018,21/05/2025,7,Reunião com cliente
APT003132,PRJ0039,ANL013,2024-12-24,5,Testes
APT006296,PRJ0086,ANL021,2026-03-23,4,Documentação
APT003494,PRJ0042,ANL019,2025-06-12,8.5,Testes
APT002822,PRJ0035,ANL010,2025-03-17,8.5,ETL
APT000604,PRJ0008,ANL023,2026-04-20,2,ETL
APT002247,PRJ0028,ANL016,10/16/2024,4,Testes
APT002440,PRJ0032,ANL006,2026-03-16,4,ETL
APT002104,PRJ0026,ANL009,2025-07-17,3,Reunião com cliente
APT006679,PRJ0094,ANL022,2025-09-19,6,ETL
APT000449,PRJ0007,ANL010,2024-09-11,6.5,Dashboard
APT000197,PRJ0004,ANL023,2024-04-16,3,Reunião com cliente
APT007217,PRJ0103,ANL023,05/02/2025,3,ETL
APT009680,PRJ0139,ANL023,15-nov-2024,5,Documentação
APT009336,PRJ0134,ANL003,26/01/2026,7.5,Apresentação
APT005759,PRJ0081,ANL005,25/06/2026,4,Coleta
APT004837,PRJ0064,ANL014,03/23/2026,6,Testes
APT006211,PRJ0084,ANL005,2025-09-10,5,Dashboard
APT003717,PRJ0047,ANL012,08/23/2024,4,Apresentação
APT006715,PRJ0095,ANL014,2025-04-02,4,Dashboard
APT000212,PRJ0005,ANL017,2025-03-12,3,Documentação
APT004315,PRJ0056,ANL003,2025-03-12,7,Dashboard
APT008767,PRJ0123,ANL002,2025-05-26,6,Reunião com cliente
APT000276,PRJ0005,ANL011,2025-01-27,4.5,DASHBOARD
APT004875,PRJ0065,ANL010,2026-02-27,7.5,Coleta
APT007800,PRJ0110,ANL020,2025-02-07,3.5,Dashboard
APT005950,PRJ0081,ANL011,05/21/2026,5,Reunião com cliente
APT000465,PRJ0007,ANL010,2024-09-16,6,Reunião com cliente
APT000565,PRJ0007,ANL010,05/02/2025,4,Reunião com cliente
APT001090,PRJ0012,ANL023,11/06/2026,7.5,Reunião com cliente
APT007832,PRJ0112,ANL009,04-jul-2025,6,ETL
APT005679,PRJ0079,ANL024,2025-05-19,7,Apresentação
APT008463,PRJ0120,ANL013,03/26/2026,4.5,Dashboard
APT006389,PRJ0089,ANL010,22/07/2024,5,Testes
APT009015,PRJ0129,ANL001,19-jan-2026,3,Modelagem
APT005973,PRJ0082,ANL004,2025-07-16,8,Apresentação
APT007384,PRJ0106,ANL009,01-jun-2026,4,ETL
APT002877,PRJ0036,ANL007,05/15/2026,6,Documentação
APT005856,PRJ0081,ANL011,2026-04-27,7,Documentação
APT008641,PRJ0122,ANL021,2025-08-05,6,Modelagem
APT009354,PRJ0134,ANL003,2026-02-02,4,Coleta
APT006164,PRJ0083,ANL009,2025-07-10,6,Modelagem
APT000760,PRJ0010,ANL013,2024-08-19,8,Apresentação
APT000968,PRJ0012,ANL011,2026-05-13,4,Testes
APT003050,PRJ0038,ANL002,11/07/2024,6,Modelagem
APT009102,PRJ0130,ANL007,2025-05-05,7.5,Testes
APT004889,PRJ0065,ANL016,2026-03-04,2,Dashboard
APT000158,PRJ0004,ANL005,2024-04-09,6,ETL
APT003813,PRJ0048,ANL005,04/12/2024,7.5,Coleta
APT008720,PRJ0122,ANL015,05/09/2025,3.5,Modelagem
APT003436,PRJ0042,ANL007,02-mai-2025,7,ETL
APT009466,PRJ0136,ANL013,2026-05-01,4,Dashboard
APT007771,PRJ0109,ANL019,2026-04-07,8,Modelagem
APT002285,PRJ0029,ANL001,2025-07-14,4,Documentação
APT004104,PRJ0053,ANL008,2026-03-24,2,Apresentação
APT008334,PRJ0120,ANL013,2026-05-06,8,ETL
APT005188,PRJ0070,ANL010,2025-05-27,4.5,Documentação
APT005252,PRJ0071,ANL023,2025-02-13,8,Coleta
APT008179,PRJ0119,ANL018,2024-01-15,5,Documentação
APT007513,PRJ0106,ANL015,2026-06-23,"5,5",Dashboard
APT008659,PRJ0122,ANL003,10/02/2025,3,Apresentação
APT008691,PRJ0122,ANL015,2025-09-15,7,Dashboard
APT000623,PRJ0008,ANL005,05/11/2026,6,ETL
APT005083,PRJ0069,ANL024,2024-10-14,"5,5",Testes
APT009210,PRJ0132,ANL010,01/11/2024,6.5,Modelagem
APT000025,PRJ0001,ANL022,2024-04-29,6,Reunião com cliente
APT008144,PRJ0118,ANL002,2025-10-14,8,Reunião com cliente
APT008445,PRJ0120,ANL013,2026-04-17,4,Coleta
APT000469,PRJ0007,ANL016,09/23/2024,4,Dashboard
APT001542,PRJ0019,ANL010,2025-01-30,6,Testes
APT005451,PRJ0077,ANL002,10/12/2024,2,COLETA
APT005882,PRJ0081,ANL017,2026-04-27,5,Documentação
APT003773,PRJ0047,ANL012,12/09/2024,5,Modelagem
APT003991,PRJ0051,ANL011,2024-12-25,4,ETL
APT000834,PRJ0010,ANL001,2024-10-10,4,Dashboard
APT003430,PRJ0042,ANL019,05/01/2025,4.5,Apresentação
APT004605,PRJ0062,ANL011,06-fev-2025,4,ETL
APT003171,PRJ0039,ANL007,10/29/2024,2,Reunião com cliente
APT008338,PRJ0120,ANL013,2026-06-12,6,Reunião com cliente
APT001650,PRJ0021,ANL020,19/11/2025,8,Apresentação
APT002637,PRJ0034,ANL018,29/01/2024,6.5,Documentação
APT004865,PRJ0064,ANL014,03/30/2026,6,Testes
APT000345,PRJ0006,ANL008,2025-03-10,4,Dashboard
APT006123,PRJ0083,ANL015,24/07/2025,4,Documentação
APT008717,PRJ0122,ANL003,2025-07-24,7,Apresentação
APT001464,PRJ0017,ANL016,2025-02-17,6,Documentação
APT007913,PRJ0113,ANL004,2024-06-06,6,Documentação
APT002040,PRJ0026,ANL003,2025-10-06,5,Documentação
APT002321,PRJ0029,ANL007,2025-06-09,4,Reunião com cliente
APT004097,PRJ0053,ANL008,2026-03-13,6.5,Testes
APT009248,PRJ0133,ANL012,2026-06-24,6.5,Coleta
APT003251,PRJ0041,ANL023,2025-05-19,8,TESTES
APT008958,PRJ0128,ANL005,11/05/2026,2.5,Dashboard
APT006890,PRJ0098,ANL012,2025-08-08,4,Documentação
APT006362,PRJ0086,ANL015,08-mai-2026,8,Reunião com cliente
APT002610,PRJ0033,ANL014,05-fev-2024,6,Coleta
APT002506,PRJ0032,ANL006,04/20/2026,6.5,Apresentação
APT001982,PRJ0025,ANL010,2025-04-11,8.5,Coleta
APT008490,PRJ0120,ANL013,04-mai-2026,2,Coleta
APT006512,PRJ0090,ANL005,2024-11-05,5,Coleta
APT005414,PRJ0077,ANL002,2024-10-25,2,Testes
APT001844,PRJ0024,ANL005,2025-08-25,3.5,ETL
APT006599,PRJ0093,ANL002,02/09/2024,4,Dashboard
APT006927,PRJ0099,ANL009,2025-05-08,8,Coleta
APT001862,PRJ0024,ANL011,10/23/2025,7,Apresentação
APT003945,PRJ0050,ANL008,2025-10-09,7.5,Coleta
APT001332,PRJ0015,ANL010,2025-10-21,7,Dashboard
APT009292,PRJ0133,ANL018,2026-06-01,6,Dashboard
APT007050,PRJ0101,ANL012,2026-04-24,6,Documentação
APT001767,PRJ0023,ANL023,2026-02-23,4.5,Reunião com cliente
APT001516,PRJ0018,ANL023,2025-09-16,7,Modelagem
APT006166,PRJ0083,ANL021,27-ago-2025,6.5,Testes
APT003605,PRJ0045,ANL022,03/10/2025,6,Testes
APT008236,PRJ0119,ANL006,2024-04-22,7,Coleta
APT006785,PRJ0096,ANL015,2026-03-16,6,Testes
APT005961,PRJ0081,ANL023,2026-06-08,4,Reunião com cliente
APT005631,PRJ0079,ANL024,2025-05-14,6,Testes
APT003584,PRJ0045,ANL010,03/04/2025,6.5,Modelagem
APT006459,PRJ0089,ANL022,16/08/2024,8,Modelagem
APT003890,PRJ0050,ANL002,07/10/2025,6,Documentação
APT002556,PRJ0032,ANL018,2026-06-15,4,Dashboard
APT007791,PRJ0110,ANL020,01/20/2025,4,Reunião com cliente
APT009670,PRJ0139,ANL005,2024-10-30,2,Reunião com cliente
APT002400,PRJ0029,ANL019,09-jun-2025,2,Documentação
APT000137,PRJ0003,ANL003,2025-08-12,8.5,Coleta
APT002545,PRJ0032,ANL006,2026-02-09,6,Modelagem
APT008551,PRJ0121,ANL003,2026-05-26,"3,5",DASHBOARD
APT006261,PRJ0085,ANL024,2025-09-22,2,Documentação
APT005438,PRJ0077,ANL002,09-dez-2024,8,Dashboard
APT007953,PRJ0114,ANL023,2024-04-22,4,Testes
APT009594,PRJ0138,ANL017,2026-06-22,6,Dashboard
APT006939,PRJ0099,ANL015,2025-06-25,5,Dashboard
APT004523,PRJ0061,ANL024,2025-05-16,8,ETL
APT007836,PRJ0112,ANL003,2025-07-28,6,Apresentação
APT002537,PRJ0032,ANL006,2026-02-27,4.5,Modelagem
APT006987,PRJ0100,ANL022,2026-06-03,6.5,Testes
APT009661,PRJ0139,ANL011,2024-10-24,"5,5",Documentação
APT008451,PRJ0120,ANL019,2026-05-08,8,REUNIÃO COM CLIENTE
APT007818,PRJ0111,ANL005,15-abr-2026,4,ETL
APT001973,PRJ0025,ANL022,14-abr-2025,7.5,Modelagem
APT000830,PRJ0010,ANL001,2024-08-23,8,Apresentação
APT008125,PRJ0118,ANL002,26/12/2025,6,Dashboard
APT001379,PRJ0016,ANL010,05/18/2026,5.5,Apresentação
APT009381,PRJ0135,ANL020,2024-02-22,3,ETL
APT000662,PRJ0008,ANL011,2026-06-16,2,Dashboard
APT008439,PRJ0120,ANL019,2026-04-20,4,Apresentação
APT002281,PRJ0029,ANL019,16-jun-2025,"6,5",Testes
APT009611,PRJ0139,ANL017,11/01/2024,2,ETL
APT000510,PRJ0007,ANL022,16-dez-2024,4,Testes
APT009274,PRJ0133,ANL012,25-mai-2026,5.5,Modelagem
APT004306,PRJ0056,ANL015,2025-03-20,2,Modelagem
APT008197,PRJ0119,ANL012,05/30/2024,6,Modelagem
APT004727,PRJ0063,ANL001,2026-06-24,3.5,ETL
APT008872,PRJ0126,ANL011,2026-02-24,2,Dashboard
APT006810,PRJ0096,ANL021,02-abr-2026,5.5,Dashboard
APT001850,PRJ0024,ANL017,2025-10-27,4,Dashboard
APT007926,PRJ0114,ANL023,2024-04-22,2,COLETA
APT000205,PRJ0004,ANL017,2024-03-29,5,Reunião com cliente
APT007920,PRJ0113,ANL010,2024-05-01,3.5,Reunião com cliente
APT005863,PRJ0081,ANL005,2026-06-10,"3,5",Reunião com cliente
APT004848,PRJ0064,ANL014,2026-05-22,2,Testes
APT007773,PRJ0110,ANL008,2025-01-22,6,Dashboard
APT003621,PRJ0046,ANL022,2024-01-30,2,Testes
APT003158,PRJ0039,ANL019,2024-11-04,7,ETL
APT005401,PRJ0076,ANL009,2024-06-10,4,TESTES
APT004366,PRJ0057,ANL012,10/04/2026,4,Coleta
APT004397,PRJ0057,ANL006,2026-05-04,3,Apresentação
APT008871,PRJ0126,ANL005,2026-05-18,5,Reunião com cliente
APT006111,PRJ0083,ANL003,10/16/2025,3.5,Reunião com cliente
APT006086,PRJ0083,ANL015,2025-05-26,4,Apresentação
APT009269,PRJ0133,ANL012,2026-04-16,3,Dashboard
APT000659,PRJ0008,ANL011,2026-04-16,4,ETL
APT008496,PRJ0121,ANL015,17/04/2026,8.5,ETL
APT002420,PRJ0030,ANL003,23/09/2024,6.5,Coleta
APT008652,PRJ0122,ANL009,08/07/2025,6,Testes
APT006995,PRJ0100,ANL010,2026-05-22,4,Modelagem
APT003523,PRJ0042,ANL007,2025-08-18,2,Documentação
APT009025,PRJ0129,ANL013,2025-12-08,2,Coleta
APT007536,PRJ0106,ANL015,2026-05-25,6,Dashboard
APT002769,PRJ0034,ANL006,2024-04-01,8,Apresentação
APT007001,PRJ0100,ANL022,2026-06-01,8,REUNIÃO COM CLIENTE
APT003871,PRJ0049,ANL012,01/19/2026,"7,5",Modelagem
APT004369,PRJ0057,ANL018,2026-04-29,6,ETL
APT009227,PRJ0132,ANL010,2024-11-11,2,Testes
APT002963,PRJ0036,ANL001,2026-04-22,4,Documentação
APT007698,PRJ0109,ANL013,23/04/2026,6,Apresentação
APT003870,PRJ0049,ANL018,21-jan-2026,5,Testes
APT008805,PRJ0124,ANL022,04-nov-2024,2,Reunião com cliente
APT003643,PRJ0046,ANL022,2024-03-11,"4,5",Reunião com cliente
APT001343,PRJ0015,ANL022,20-out-2025,6,Apresentação
APT002687,PRJ0034,ANL006,18-jun-2024,4,Dashboard
APT009233,PRJ0132,ANL010,11/04/2024,5,Reunião com cliente
APT009518,PRJ0136,ANL019,28/01/2026,3,Reunião com cliente
APT007638,PRJ0109,ANL001,2026-03-23,2,Apresentação
APT000789,PRJ0010,ANL019,16/09/2024,2.5,Apresentação
APT002170,PRJ0026,ANL021,08/14/2025,6,Dashboard
APT005215,PRJ0070,ANL016,05/05/2025,5,Dashboard
APT008289,PRJ0119,ANL024,2024-01-31,8.5,Modelagem
APT007614,PRJ0108,ANL014,17/06/2024,6,Apresentação
APT005972,PRJ0082,ANL004,2025-06-30,7,Documentação
APT004459,PRJ0059,ANL020,04/18/2025,4,Apresentação
APT004423,PRJ0058,ANL019,25-mar-2024,7,Modelagem
APT008284,PRJ0119,ANL018,2024-02-23,5,Coleta
APT005031,PRJ0068,ANL005,11/03/2025,2.5,ETL
APT008550,PRJ0121,ANL009,2026-03-30,4,Testes
APT009424,PRJ0136,ANL007,2026-03-20,2,Testes
APT005795,PRJ0081,ANL011,26-mai-2026,5,Reunião com cliente
APT002229,PRJ0027,ANL001,2024-10-25,7,Apresentação
APT002929,PRJ0036,ANL001,2026-06-22,4,Modelagem
APT000814,PRJ0010,ANL007,2024-10-07,3,Testes
APT007742,PRJ0109,ANL001,03/16/2026,7.5,Documentação
APT003152,PRJ0039,ANL013,2024-11-07,3.5,Coleta
APT009419,PRJ0135,ANL008,2024-02-15,7.5,Dashboard
APT001474,PRJ0017,ANL016,2025-03-14,4,Testes
APT006461,PRJ0089,ANL022,08/08/2024,2,ETL
APT005516,PRJ0078,ANL005,08/04/2025,4,Apresentação
APT002451,PRJ0032,ANL006,2026-02-16,8,DASHBOARD
APT005789,PRJ0081,ANL017,05/27/2026,3.5,Apresentação
APT004674,PRJ0063,ANL019,18/06/2026,8.5,Dashboard
APT005580,PRJ0079,ANL006,2025-06-30,3,Modelagem
APT008255,PRJ0119,ANL012,2024-04-22,4.5,Modelagem
APT003368,PRJ0042,ANL013,2025-05-28,3,Apresentação
APT004897,PRJ0065,ANL022,2026-03-10,3,Dashboard
APT001518,PRJ0018,ANL011,08-set-2025,5,Testes
APT002608,PRJ0033,ANL002,2024-02-07,240.0,Dashboard
APT007263,PRJ0103,ANL011,2025-03-20,6,Reunião com cliente
APT005812,PRJ0081,ANL023,2026-06-09,7,Testes
APT009092,PRJ0130,ANL001,19-jun-2025,3,Apresentação
APT000545,PRJ0007,ANL010,07-out-2024,5,Apresentação
APT003892,PRJ0050,ANL014,09/17/2025,4,Dashboard
APT005504,PRJ0078,ANL011,2025-07-14,5.5,ETL
APT003647,PRJ0046,ANL016,02/13/2024,3,ETL
APT003186,PRJ0040,ANL018,2025-07-31,7.5,Testes
APT001589,PRJ0019,ANL004,02/06/2025,7.5,ETL
APT005739,PRJ0081,ANL017,25-mai-2026,2,Dashboard
APT003384,PRJ0042,ANL007,2025-09-01,6.5,Modelagem
APT004075,PRJ0052,ANL016,2026-03-26,4,Modelagem
APT009305,PRJ0133,ANL024,2026-06-19,2,ETL
APT004807,PRJ0064,ANL020,13/03/2026,4,Testes
APT007120,PRJ0101,ANL024,2026-05-25,4.5,Documentação
APT001091,PRJ0012,ANL005,12-mai-2026,6,Modelagem
APT007504,PRJ0106,ANL009,04/17/2026,4,Dashboard
APT001538,PRJ0019,ANL022,20/01/2025,4.5,Apresentação
APT004431,PRJ0059,ANL014,03/12/2025,6.5,Testes
APT006179,PRJ0083,ANL021,16/07/2025,7,Apresentação
APT004347,PRJ0056,ANL009,03/10/2025,2,Dashboard
APT002185,PRJ0026,ANL003,2026-01-19,4,Modelagem
APT005142,PRJ0070,ANL004,2025-08-11,8.5,Testes
APT004274,PRJ0056,ANL015,2025-02-07,6,Dashboard
APT007032,PRJ0101,ANL006,2026-05-07,5,ETL
APT006555,PRJ0092,ANL007,2024-08-19,3,Coleta
APT006268,PRJ0085,ANL012,2025-09-18,3,Apresentação
APT004230,PRJ0055,ANL008,2024-09-24,6,ETL
APT000913,PRJ0012,ANL005,2026-05-06,"3,5",Modelagem
APT005918,PRJ0081,ANL017,2026-06-08,6,Documentação
APT006249,PRJ0084,ANL017,25/08/2025,2,Coleta
APT004874,PRJ0065,ANL016,2026-03-16,6,ETL
APT006372,PRJ0087,ANL024,2025-11-20,4,Apresentação
APT000558,PRJ0007,ANL022,18/12/2024,6,Documentação
APT004954,PRJ0066,ANL021,18/12/2024,4,ETL
APT003236,PRJ0041,ANL017,2025-07-14,5,Testes
APT009535,PRJ0136,ANL007,2026-01-19,8,Dashboard
APT009795,PRJ0140,ANL018,2026-02-09,7,Apresentação
APT002222,PRJ0027,ANL007,2024-09-16,6,Apresentação
APT000057,PRJ0001,ANL016,2024-04-29,6.5,ETL
APT004618,PRJ0063,ANL019,01/06/2026,4.5,ETL
APT004931,PRJ0066,ANL021,2024-11-06,7.5,ETL
APT006592,PRJ0093,ANL002,04/11/2024,3.5,Dashboard
APT007961,PRJ0114,ANL005,2024-04-29,8,Coleta
APT008590,PRJ0121,ANL021,2026-04-27,3,Coleta
APT001172,PRJ0013,ANL023,2024-10-28,6,Documentação
APT000462,PRJ0007,ANL016,11/12/2024,8,Reunião com cliente
APT005002,PRJ0067,ANL007,2024-06-19,7,ETL
APT009375,PRJ0135,ANL014,2024-02-09,4,Modelagem
APT005003,PRJ0067,ANL013,12/06/2024,7,Reunião com cliente
APT008455,PRJ0120,ANL019,08-jun-2026,8,Coleta
APT009386,PRJ0135,ANL002,18-mar-2024,6,Modelagem
APT006561,PRJ0092,ANL019,2024-08-14,3,Documentação
APT006057,PRJ0082,ANL010,2025-05-19,6.5,Reunião com cliente
APT009646,PRJ0139,ANL023,10/18/2024,2,Modelagem
APT000306,PRJ0006,ANL014,08/04/2025,3,Apresentação
APT004002,PRJ0051,ANL011,28/10/2024,4,Documentação
APT004492,PRJ0059,ANL002,20/02/2025,4,Coleta
APT008825,PRJ0126,ANL023,04/05/2026,5,Documentação
APT002884,PRJ0036,ANL007,06/05/2026,4,Dashboard
APT009747,PRJ0140,ANL024,2025-10-20,6,Documentação
APT000004,PRJ0001,ANL022,2024-04-03,6,ETL
APT006028,PRJ0082,ANL004,2025-04-08,8,Dashboard
APT002727,PRJ0034,ANL012,2024-01-23,8,Apresentação
APT003545,PRJ0043,ANL011,2025-12-02,3,Coleta
APT002779,PRJ0034,ANL006,01/23/2024,4,Modelagem
APT000348,PRJ0006,ANL020,01/05/2025,5,Testes
APT002491,PRJ0032,ANL006,01-jun-2026,7,Documentação
APT009545,PRJ0136,ANL019,2026-04-15,7,Dashboard
APT009742,PRJ0140,ANL012,06/01/2026,6,Documentação
APT007264,PRJ0103,ANL011,21/04/2025,6.5,Dashboard
APT004647,PRJ0063,ANL019,19-jun-2026,4.5,ETL
APT005377,PRJ0076,ANL015,2024-05-21,3,Modelagem
APT006025,PRJ0082,ANL004,15/04/2025,6,Documentação
APT002534,PRJ0032,ANL006,03/02/2026,8,Reunião com cliente
APT004540,PRJ0062,ANL005,2024-12-26,4,ETL
APT002824,PRJ0035,ANL010,2025-03-17,5.5,Documentação
APT008307,PRJ0120,ANL013,04/06/2026,6,Coleta
APT004014,PRJ0051,ANL011,2024-11-25,7.5,ETL
APT002026,PRJ0026,ANL009,2025-09-18,6,TESTES
APT000389,PRJ0006,ANL002,2025-03-26,7,ETL
APT007690,PRJ0109,ANL001,2026-05-04,4,Reunião com cliente
APT009081,PRJ0130,ANL013,2025-04-25,7.5,ETL
APT009643,PRJ0139,ANL005,2024-10-25,"3,5",ETL
APT004630,PRJ0063,ANL007,2026-06-11,6,Reunião com cliente
APT008614,PRJ0122,ANL021,2025-10-03,2,Dashboard
APT001780,PRJ0023,ANL011,2026-01-26,8,Reunião com cliente
APT004631,PRJ0063,ANL001,2026-05-21,6.5,Dashboard
APT004458,PRJ0059,ANL014,16-abr-2025,6.5,Documentação
APT006779,PRJ0096,ANL021,2026-03-19,7,ETL
APT001795,PRJ0024,ANL005,2025-09-15,4,Modelagem
APT001970,PRJ0025,ANL004,2025-01-27,6,Reunião com cliente
APT007093,PRJ0101,ANL024,2026-05-11,3,Coleta
APT008201,PRJ0119,ANL024,2024-04-10,6,REUNIÃO COM CLIENTE
APT000028,PRJ0001,ANL022,04/25/2024,5,Reunião com cliente
APT005652,PRJ0079,ANL018,2025-06-26,6.5,Apresentação
APT007455,PRJ0106,ANL003,06/01/2026,4,Coleta
APT008379,PRJ0120,ANL019,04/06/2026,5.5,Documentação
APT001072,PRJ0012,ANL017,2026-03-23,6.5,Modelagem
APT001777,PRJ0023,ANL017,03-mar-2026,3,ETL
APT003061,PRJ0039,ANL007,2024-12-11,5,Coleta
APT008500,PRJ0121,ANL003,2026-06-26,8,Dashboard
APT004064,PRJ0052,ANL016,2026-03-26,4.5,Dashboard
APT005452,PRJ0078,ANL005,26-jun-2025,5.5,Coleta
APT009144,PRJ0130,ANL001,2025-05-19,3,Testes
APT004856,PRJ0064,ANL014,23/02/2026,4,Dashboard
APT007936,PRJ0114,ANL023,02/05/2024,8,Apresentação
APT001189,PRJ0014,ANL002,14-nov-2024,7,Modelagem
APT002296,PRJ0029,ANL019,11/06/2025,8.5,ETL
APT001673,PRJ0021,ANL014,01/20/2026,6,Documentação
APT002072,PRJ0026,ANL003,08/28/2025,6,Documentação
APT007188,PRJ0103,ANL017,27-mar-2025,5,Dashboard
APT006160,PRJ0083,ANL015,10/14/2025,4,Reunião com cliente
APT009318,PRJ0133,ANL012,2026-06-08,5,Testes
APT006066,PRJ0083,ANL009,2025-06-16,6,Dashboard
APT004232,PRJ0055,ANL002,2024-09-24,4,Documentação
APT005208,PRJ0070,ANL022,07/28/2025,240.0,Apresentação
APT005663,PRJ0079,ANL006,07/14/2025,4.5,Documentação
APT005482,PRJ0078,ANL023,2025-09-16,7,Modelagem
APT006226,PRJ0084,ANL005,2025-08-11,2.5,TESTES
APT005508,PRJ0078,ANL005,11-set-2025,3,Dashboard
APT009088,PRJ0130,ANL019,2025-05-21,8.5,Documentação
APT004129,PRJ0053,ANL002,27-fev-2026,"3,5",Testes
APT000538,PRJ0007,ANL022,30-dez-2024,5.5,Apresentação
APT003423,PRJ0042,ANL019,04/01/2025,8,Documentação
APT004225,PRJ0055,ANL002,2024-06-19,"8,5",Modelagem
APT000387,PRJ0006,ANL008,2025-04-08,2.5,Apresentação
APT009046,PRJ0130,ANL001,2025-04-23,3,Coleta
APT002115,PRJ0026,ANL015,2025-11-10,3,ETL
APT009165,PRJ0131,ANL021,2024-03-08,5.5,Documentação
APT004205,PRJ0055,ANL002,24/06/2024,3.5,Documentação
APT005146,PRJ0070,ANL004,2025-03-13,2,Documentação
APT008026,PRJ0115,ANL011,2024-06-07,6.5,APRESENTAÇÃO
APT007754,PRJ0109,ANL007,08/04/2026,6,Testes
APT002845,PRJ0036,ANL013,2026-04-13,"7,5",Reunião com cliente
APT009475,PRJ0136,ANL019,2026-02-02,4,Reunião com cliente
APT009202,PRJ0131,ANL021,2024-02-13,5,Apresentação
APT008205,PRJ0119,ANL012,2024-01-17,2,Testes
APT005828,PRJ0081,ANL005,2026-05-04,7,Testes
APT000232,PRJ0005,ANL005,2025-01-17,4,Modelagem
APT002863,PRJ0036,ANL013,03/16/2026,4,Documentação
APT007977,PRJ0115,ANL017,2024-06-03,7,Coleta
APT003450,PRJ0042,ANL001,17-abr-2025,2.5,Modelagem
APT003772,PRJ0047,ANL006,14-out-2024,5,Coleta
APT002828,PRJ0036,ANL013,04/20/2026,5.5,Reunião com cliente
APT008084,PRJ0117,ANL021,28-jul-2025,6.5,ETL
APT009681,PRJ0139,ANL005,10/17/2024,7,Testes
APT008624,PRJ0122,ANL003,08/08/2025,6,Reunião com cliente
APT002962,PRJ0036,ANL001,2026-06-16,4,Documentação
APT001495,PRJ0017,ANL004,2025-03-17,7,Documentação
APT003353,PRJ0042,ANL013,07/16/2025,3,Modelagem
APT006720,PRJ0095,ANL014,04/21/2025,4,Dashboard
APT007799,PRJ0110,ANL008,2025-02-06,4.5,Documentação
APT009110,PRJ0130,ANL013,2025-04-24,5,Dashboard
APT004831,PRJ0064,ANL014,2026-05-13,6,Apresentação
APT005171,PRJ0070,ANL010,24/03/2025,4,ETL
APT004019,PRJ0051,ANL023,2024-11-01,4,Documentação
APT003464,PRJ0042,ANL001,16-set-2025,7,Dashboard
APT004667,PRJ0063,ANL013,23/06/2026,7,Modelagem
APT003009,PRJ0037,ANL010,29-mai-2025,3.5,Modelagem
APT009132,PRJ0130,ANL001,2025-05-14,5,Modelagem
APT001571,PRJ0019,ANL010,2025-01-20,6,Coleta
APT007428,PRJ0106,ANL009,2026-04-27,6,Testes
APT006292,PRJ0086,ANL021,07-mai-2026,8,Reunião com cliente
APT007069,PRJ0101,ANL012,01-jun-2026,"6,5",Apresentação
APT009023,PRJ0129,ANL007,12/05/2025,5,ETL
APT007161,PRJ0102,ANL013,03/03/2025,4.5,Testes
APT005674,PRJ0079,ANL018,2025-06-12,6,Coleta
APT007641,PRJ0109,ANL001,2026-04-08,6,Documentação
APT005384,PRJ0076,ANL009,2024-06-11,3,Reunião com cliente
APT005643,PRJ0079,ANL006,2025-06-06,6,ETL
APT004279,PRJ0056,ANL021,2025-04-18,7,Testes
APT000857,PRJ0010,ANL019,2024-09-25,6,Dashboard
APT000148,PRJ0003,ANL015,2025-07-28,4.5,Modelagem
APT004049,PRJ0052,ANL004,2026-04-24,4,Modelagem
APT000320,PRJ0006,ANL020,05/06/2025,8.5,Dashboard
APT001150,PRJ0013,ANL005,2024-12-31,6,Documentação
APT009195,PRJ0131,ANL021,2024-02-08,6.5,Testes
APT008913,PRJ0127,ANL012,2025-10-08,7,Documentação
APT000919,PRJ0012,ANL017,2026-05-21,"4,5",Testes
APT006494,PRJ0089,ANL022,24/07/2024,6,Dashboard
APT009246,PRJ0133,ANL012,22-jun-2026,2,Reunião com cliente
APT007388,PRJ0106,ANL015,2026-05-28,4,Dashboard
APT002746,PRJ0034,ANL024,2024-05-22,8,Documentação
APT008437,PRJ0120,ANL001,2026-04-07,7,Documentação
APT003749,PRJ0047,ANL012,2024-09-02,7,Documentação
APT003438,PRJ0042,ANL013,2025-04-24,6,Dashboard
APT003193,PRJ0040,ANL006,2025-08-05,"6,5",Reunião com cliente
APT003237,PRJ0041,ANL005,2025-07-11,3,Dashboard
APT002585,PRJ0032,ANL018,2026-05-28,2.5,Documentação
APT009322,PRJ0134,ANL021,09/02/2026,2,ETL
APT005576,PRJ0079,ANL018,2025-06-12,6,TESTES
